1323094650949	0	B	Logging Begins
1323094650949	0	EXP_START
1323094651300	1	INSTRUCT
1323094715575	1	ITEM	NEO_001	4	32535
1323094748191	1	ITEM	NEO_002	4	14343
1323094762598	1	ITEM	NEO_003	4	18403
1323094781076	1	ITEM	NEO_004	3	10001
1323094791142	1	ITEM	NEO_005	5	11438
1323094802647	1	ITEM	NEO_006	2	13416
1323094816124	1	ITEM	NEO_007	2	17787
1323094833991	1	ITEM	NEO_008	2	12898
1323094846959	1	ITEM	NEO_009	5	23060
1323094870086	1	ITEM	NEO_010	4	19711
1323094889856	1	ITEM	NEO_011	4	12470
1323094902387	1	ITEM	NEO_012	2	10549
1323094913014	1	ITEM	NEO_013	4	8558
1323094921642	1	ITEM	NEO_014	1	6419
1323094928128	1	ITEM	NEO_015	5	16507
1323094944702	1	ITEM	NEO_016	2	10159
1323094954926	1	ITEM	NEO_017	2	20196
1323094975185	1	ITEM	NEO_018	2	11294
1323094986549	1	ITEM	NEO_019	4	8923
1323094995536	1	ITEM	NEO_020	2	21898
1323095017502	1	ITEM	NEO_021	2	9698
1323095027261	1	ITEM	NEO_022	3	10987
1323095038324	1	ITEM	NEO_023	2	13330
1323095051721	1	ITEM	NEO_024	1	9545
1323095061336	1	ITEM	NEO_025	2	15913
1323095077340	1	ITEM	NEO_026	1	11384
1323095088811	1	ITEM	NEO_027	1	14959
1323095103864	1	ITEM	NEO_028	1	16619
1323095120569	1	ITEM	NEO_029	5	10732
1323095131365	1	ITEM	NEO_030	4	7939
1323095139369	1	ITEM	NEO_031	2	14672
1323095154103	1	ITEM	NEO_032	2	11664
1323095165843	1	ITEM	NEO_033	2	10323
1323095176244	1	ITEM	NEO_034	5	9749
1323095186075	1	ITEM	NEO_035	1	11311
1323095197450	1	ITEM	NEO_036	5	11932
1323095209444	1	ITEM	NEO_037	2	20241
1323095229751	1	ITEM	NEO_038	4	5083
1323095234916	1	ITEM	NEO_039	1	8906
1323095243904	1	ITEM	NEO_040	4	4564
1323095248549	1	ITEM	NEO_041	2	10635
1323095259291	1	ITEM	NEO_042	3	11288
1323095270684	1	ITEM	NEO_043	2	8584
1323095279381	1	ITEM	NEO_044	5	4416
1323095283952	1	ITEM	NEO_045	1	7451
1323095291561	1	ITEM	NEO_046	2	9573
1323095301292	1	ITEM	NEO_047	4	4367
1323095305810	1	ITEM	NEO_048	5	6098
1323095312065	1	ITEM	NEO_049	3	6573
1323095318801	1	ITEM	NEO_050	4	7804
1323095326770	1	ITEM	NEO_051	2	7149
1323095334009	1	ITEM	NEO_052	2	11369
1323095345449	1	ITEM	NEO_053	1	7693
1323095353213	1	ITEM	NEO_054	2	6482
1323095359759	1	ITEM	NEO_055	2	16104
1323095375935	1	ITEM	NEO_056	4	8002
1323095384001	1	ITEM	NEO_057	4	13687
1323095397770	1	ITEM	NEO_058	5	12239
1323095410087	1	ITEM	NEO_059	2	7898
1323095418052	1	ITEM	NEO_060	2	13079
1323095431193	1	ITEM	NEO_061	4	6574
1323095437849	1	ITEM	NEO_062	5	6044
1323095443962	1	ITEM	NEO_063	3	10564
1323095454606	1	ITEM	NEO_064	2	9269
1323095463948	1	ITEM	NEO_065	4	10352
1323095474376	1	ITEM	NEO_066	1	7866
1323095482304	1	ITEM	NEO_067	4	15640
1323095498014	1	ITEM	NEO_068	1	10077
1323095508163	1	ITEM	NEO_069	5	7105
1323095515334	1	ITEM	NEO_070	4	12721
1323095528116	1	ITEM	NEO_071	4	4659
1323095532847	1	ITEM	NEO_072	2	8011
1323095540926	1	ITEM	NEO_073	4	5995
1323095546990	1	ITEM	NEO_074	1	4538
1323095551590	1	ITEM	NEO_075	5	7626
1323095559288	1	ITEM	NEO_076	2	7189
1323095566558	1	ITEM	NEO_077	2	9923
1323095576553	1	ITEM	NEO_078	2	7453
1323095584093	1	ITEM	NEO_079	2	8075
1323095592257	1	ITEM	NEO_080	2	10013
1323095602339	1	REPEAT_WRN
1323095615195	1	ITEM	NEO_081	4	11306
1323095626571	1	ITEM	NEO_082	4	8405
1323095635051	1	ITEM	NEO_083	4	4884
1323095640001	1	ITEM	NEO_084	1	5568
1323095645645	1	ITEM	NEO_085	4	4601
1323095650320	1	ITEM	NEO_086	2	8352
1323095658748	1	ITEM	NEO_087	1	9787
1323095668623	1	ITEM	NEO_088	1	11201
1323095679897	1	ITEM	NEO_089	5	5880
1323095685844	1	ITEM	NEO_090	2	7574
1323095693500	1	ITEM	NEO_091	2	8330
1323095701903	1	ITEM	NEO_092	1	4947
1323095706934	1	ITEM	NEO_093	2	4945
1323095711968	1	ITEM	NEO_094	4	5657
1323095717699	1	ITEM	NEO_095	2	6303
1323095724078	1	ITEM	NEO_096	5	10581
1323095734749	1	ITEM	NEO_097	4	5298
1323095740120	1	ITEM	NEO_098	5	5782
1323095745983	1	ITEM	NEO_099	1	18762
1323095764903	1	ITEM	NEO_100	5	6754
1323095771788	1	ITEM	NEO_101	1	8698
1323095780602	1	ITEM	NEO_102	5	5929
1323095786649	1	ITEM	NEO_103	2	6156
1323095792913	1	ITEM	NEO_104	5	8496
1323095801529	1	ITEM	NEO_105	1	12339
1323095813991	1	ITEM	NEO_106	1	9589
1323095823736	1	ITEM	NEO_107	2	7640
1323095831532	1	ITEM	NEO_108	4	5040
1323095836730	1	ITEM	NEO_109	1	9020
1323095845916	1	ITEM	NEO_110	4	4395
1323095850458	1	ITEM	NEO_111	2	5186
1323095855807	1	ITEM	NEO_112	4	7509
1323095863482	1	ITEM	NEO_113	4	7007
1323095870653	1	ITEM	NEO_114	4	6008
1323095876962	1	ITEM	NEO_115	2	8489
1323095885519	1	ITEM	NEO_116	4	4285
1323095889876	1	ITEM	NEO_117	2	7546
1323095897508	1	ITEM	NEO_118	5	9622
1323095907208	1	ITEM	NEO_119	1	6148
1323095913442	1	ITEM	NEO_120	5	7992
1323095921502	1	ITEM	NEO_121	5	5552
1323095927133	1	ITEM	NEO_122	5	11189
1323095938433	1	ITEM	NEO_123	5	11845
1323095950359	1	ITEM	NEO_124	1	8933
1323095959368	1	ITEM	NEO_125	5	6649
1323095966099	1	ITEM	NEO_126	2	4978
1323095971165	1	ITEM	NEO_127	4	13958
1323095985198	1	ITEM	NEO_128	2	4208
1323095989488	1	ITEM	NEO_129	5	5972
1323095995538	1	ITEM	NEO_130	1	5967
1323096001587	1	ITEM	NEO_131	2	6484
1323096008146	1	ITEM	NEO_132	2	13402
1323096021626	1	ITEM	NEO_133	4	8636
1323096030335	1	ITEM	NEO_134	2	9527
1323096039951	1	ITEM	NEO_135	5	6378
1323096046393	1	ITEM	NEO_136	2	4637
1323096051109	1	ITEM	NEO_137	4	6602
1323096057794	1	ITEM	NEO_138	2	7001
1323096064872	1	ITEM	NEO_139	5	11018
1323096075972	1	ITEM	NEO_140	4	6780
1323096082826	1	ITEM	NEO_141	2	5274
1323096088174	1	ITEM	NEO_142	2	8115
1323096096353	1	ITEM	NEO_143	2	5862
1323096102285	1	ITEM	NEO_144	2	5612
1323096107984	1	ITEM	NEO_145	5	6520
1323096114578	1	ITEM	NEO_146	2	5109
1323096119759	1	ITEM	NEO_147	2	3888
1323096123730	1	ITEM	NEO_148	5	8826
1323096132642	1	ITEM	NEO_149	5	4555
1323096137261	1	ITEM	NEO_150	4	3993
1323096141334	1	ITEM	NEO_151	1	6362
1323096147765	1	ITEM	NEO_152	4	7982
1323096155851	1	ITEM	NEO_153	1	11093
1323096167027	1	ITEM	NEO_154	4	8578
1323096175683	1	ITEM	NEO_155	2	8818
1323096184582	1	ITEM	NEO_156	5	6087
1323096190748	1	ITEM	NEO_157	2	5398
1323096196230	1	ITEM	NEO_158	4	5395
1323096201722	1	ITEM	NEO_159	1	6085
1323096207920	1	ITEM	NEO_160	4	4555
1323096212597	1	ITEM	NEO_161	1	3254
1323096215968	1	ITEM	NEO_162	2	8571
1323096224668	1	ITEM	NEO_163	1	8599
1323096233383	1	ITEM	NEO_164	5	4550
1323096238047	1	ITEM	NEO_165	5	4469
1323096242676	1	ITEM	NEO_166	4	8116
1323096250953	1	ITEM	NEO_167	2	7837
1323096258958	1	ITEM	NEO_168	4	9669
1323096268795	1	ITEM	NEO_169	2	6224
1323096275192	1	ITEM	NEO_170	5	4506
1323096279863	1	ITEM	NEO_171	1	3628
1323096283745	1	ITEM	NEO_172	1	5026
1323096288951	1	ITEM	NEO_173	1	8892
1323096297936	1	ITEM	NEO_174	5	6625
1323096304645	1	ITEM	NEO_175	2	4875
1323096309604	1	ITEM	NEO_176	5	5012
1323096314684	1	ITEM	NEO_177	5	8540
1323096323304	1	ITEM	NEO_178	5	2554
1323096325931	1	ITEM	NEO_179	5	2036
1323096328042	1	ITEM	NEO_180	4	8953
1323096337079	1	ITEM	NEO_181	4	5053
1323096342205	1	ITEM	NEO_182	4	4381
1323096346672	1	ITEM	NEO_183	3	4724
1323096351469	1	ITEM	NEO_184	4	5890
1323096357435	1	ITEM	NEO_185	2	6353
1323096363865	1	ITEM	NEO_186	3	4002
1323096367943	1	ITEM	NEO_187	2	3161
1323096371188	1	ITEM	NEO_188	4	7260
1323096378531	1	ITEM	NEO_189	1	10589
1323096389200	1	ITEM	NEO_190	4	5400
1323096394681	1	ITEM	NEO_191	1	3672
1323096398430	1	ITEM	NEO_192	1	3619
1323096402134	1	ITEM	NEO_193	4	4740
1323096406959	1	ITEM	NEO_194	4	4593
1323096411635	1	ITEM	NEO_195	4	3987
1323096415715	1	ITEM	NEO_196	2	4584
1323096420369	1	ITEM	NEO_197	2	2520
1323096422974	1	ITEM	NEO_198	1	4114
1323096427167	1	ITEM	NEO_199	1	3775
1323096431016	1	ITEM	NEO_200	2	4249
1323096435352	1	ITEM	NEO_201	2	4815
1323096440248	1	ITEM	NEO_202	4	4546
1323096444874	1	ITEM	NEO_203	4	1701
1323096446657	1	ITEM	NEO_204	3	8200
1323096454942	1	ITEM	NEO_205	2	4058
1323096459091	1	ITEM	NEO_206	3	4413
1323096463591	1	ITEM	NEO_207	2	5791
1323096469472	1	ITEM	NEO_208	1	4971
1323096474533	1	ITEM	NEO_209	4	2806
1323096477410	1	ITEM	NEO_210	4	4401
1323096481896	1	ITEM	NEO_211	2	2934
1323096484912	1	ITEM	NEO_212	4	5179
1323096490177	1	ITEM	NEO_213	2	2969
1323096493220	1	ITEM	NEO_214	5	2657
1323096495953	1	ITEM	NEO_215	4	2166
1323096498201	1	ITEM	NEO_216	1	3305
1323096501581	1	ITEM	NEO_217	2	2170
1323096503836	1	ITEM	NEO_218	4	4331
1323096508252	1	ITEM	NEO_219	3	2935
1323096511271	1	ITEM	NEO_220	2	3245
1323096514611	1	ITEM	NEO_221	2	3653
1323096518377	1	ITEM	NEO_222	4	5177
1323096523682	1	ITEM	NEO_223	4	4142
1323096527941	1	ITEM	NEO_224	4	3768
1323096531828	1	ITEM	NEO_225	3	3591
1323096535552	1	ITEM	NEO_226	2	7255
1323096542974	1	ITEM	NEO_227	4	3002
1323096546188	1	ITEM	NEO_228	2	4607
1323096550966	1	ITEM	NEO_229	1	5685
1323096556812	1	ITEM	NEO_230	1	4644
1323096561643	1	ITEM	NEO_231	4	3211
1323096565090	1	ITEM	NEO_232	4	3364
1323096568629	1	ITEM	NEO_233	4	5123
1323096573927	1	ITEM	NEO_234	1	2929
1323096577084	1	ITEM	NEO_235	4	4607
1323096581857	1	ITEM	NEO_236	5	2484
1323096584427	1	ITEM	NEO_237	4	1779
1323096586296	1	ITEM	NEO_238	3	4141
1323096590510	1	ITEM	NEO_239	2	9114
1323096599707	1	ITEM	NEO_240	4	2892
1323096602682	1	SESS_END
1323094648560	0	E	Logging Ends
