1323088765490	0	B	Logging Begins
1323088765490	0	EXP_START
1323088765857	1	INSTRUCT
1323088831055	1	ITEM	NEO_001	3	26269
1323088857395	1	ITEM	NEO_002	3	4900
1323088862370	1	ITEM	NEO_003	4	6423
1323088868869	1	ITEM	NEO_004	3	5194
1323088874134	1	ITEM	NEO_005	4	8816
1323088883013	1	ITEM	NEO_006	1	5663
1323088888742	1	ITEM	NEO_007	1	7152
1323088895954	1	ITEM	NEO_008	4	8916
1323088904935	1	ITEM	NEO_009	4	5369
1323088910369	1	ITEM	NEO_010	5	6323
1323088916772	1	ITEM	NEO_011	5	5041
1323088921877	1	ITEM	NEO_012	2	4269
1323088926226	1	ITEM	NEO_013	5	4833
1323088931124	1	ITEM	NEO_014	1	4150
1323088935353	1	ITEM	NEO_015	5	5015
1323088940439	1	ITEM	NEO_016	1	3640
1323088944151	1	ITEM	NEO_017	2	8320
1323088952530	1	ITEM	NEO_018	3	6645
1323088959261	1	ITEM	NEO_019	5	8659
1323088967980	1	ITEM	NEO_020	1	3641
1323088971684	1	ITEM	NEO_021	4	9159
1323088980911	1	ITEM	NEO_022	3	5656
1323088986643	1	ITEM	NEO_023	1	4880
1323088991593	1	ITEM	NEO_024	1	4082
1323088995758	1	ITEM	NEO_025	4	7289
1323089003120	1	ITEM	NEO_026	1	4548
1323089007744	1	ITEM	NEO_027	1	3573
1323089011405	1	ITEM	NEO_028	3	11792
1323089023271	1	ITEM	NEO_029	5	3729
1323089027066	1	ITEM	NEO_030	4	7634
1323089034761	1	ITEM	NEO_031	5	2365
1323089037193	1	ITEM	NEO_032	2	7547
1323089044818	1	ITEM	NEO_033	4	4993
1323089049899	1	ITEM	NEO_034	3	4993
1323089054971	1	ITEM	NEO_035	1	4078
1323089059114	1	ITEM	NEO_036	5	3169
1323089062345	1	ITEM	NEO_037	2	3795
1323089066210	1	ITEM	NEO_038	5	3306
1323089069592	1	ITEM	NEO_039	1	3944
1323089073601	1	ITEM	NEO_040	4	4733
1323089078431	1	ITEM	NEO_041	1	2055
1323089080614	1	ITEM	NEO_042	5	3473
1323089084187	1	ITEM	NEO_043	2	3987
1323089088283	1	ITEM	NEO_044	5	2352
1323089090750	1	ITEM	NEO_045	1	3715
1323089094589	1	ITEM	NEO_046	2	9607
1323089104368	1	ITEM	NEO_047	5	3469
1323089107997	1	ITEM	NEO_048	2	8449
1323089116604	1	ITEM	NEO_049	5	3241
1323089120013	1	ITEM	NEO_050	5	3504
1323089123693	1	ITEM	NEO_051	1	4621
1323089128401	1	ITEM	NEO_052	5	4707
1323089133174	1	ITEM	NEO_053	3	2590
1323089135840	1	ITEM	NEO_054	5	5080
1323089140985	1	ITEM	NEO_055	3	4499
1323089145550	1	ITEM	NEO_056	5	5509
1323089151131	1	ITEM	NEO_057	5	5216
1323089156429	1	ITEM	NEO_058	5	7074
1323089163575	1	ITEM	NEO_059	4	4497
1323089168140	1	ITEM	NEO_060	5	2654
1323089170870	1	ITEM	NEO_061	2	9549
1323089180486	1	ITEM	NEO_062	5	5886
1323089186447	1	ITEM	NEO_063	1	4775
1323089191296	1	ITEM	NEO_064	5	5171
1323089196543	1	ITEM	NEO_065	4	6025
1323089202641	1	ITEM	NEO_066	1	3003
1323089205720	1	ITEM	NEO_067	1	4392
1323089210185	1	ITEM	NEO_068	3	5070
1323089215318	1	ITEM	NEO_069	5	10243
1323089225627	1	ITEM	NEO_070	1	3054
1323089228742	1	ITEM	NEO_071	5	9109
1323089237921	1	ITEM	NEO_072	1	5877
1323089243868	1	ITEM	NEO_073	5	3166
1323089247100	1	ITEM	NEO_074	1	2568
1323089249734	1	ITEM	NEO_075	5	4874
1323089254682	1	ITEM	NEO_076	5	4565
1323089259311	1	ITEM	NEO_077	3	4610
1323089263998	1	ITEM	NEO_078	4	5200
1323089269307	1	ITEM	NEO_079	4	6359
1323089275756	1	ITEM	NEO_080	1	4103
1323089279935	1	ITEM	NEO_081	1	7332
1323089287332	1	ITEM	NEO_082	4	5815
1323089293212	1	ITEM	NEO_083	4	5034
1323089298311	1	ITEM	NEO_084	3	4097
1323089302474	1	ITEM	NEO_085	3	3884
1323089306430	1	ITEM	NEO_086	5	3967
1323089310460	1	ITEM	NEO_087	2	7053
1323089317605	1	ITEM	NEO_088	3	7749
1323089325426	1	ITEM	NEO_089	5	3904
1323089329407	1	ITEM	NEO_090	5	5693
1323089335170	1	ITEM	NEO_091	3	3425
1323089338669	1	ITEM	NEO_092	1	4357
1323089343100	1	ITEM	NEO_093	4	5780
1323089348954	1	ITEM	NEO_094	5	7445
1323089356481	1	ITEM	NEO_095	1	4115
1323089360674	1	ITEM	NEO_096	5	7215
1323089367967	1	ITEM	NEO_097	5	6840
1323089374883	1	ITEM	NEO_098	4	6003
1323089380962	1	ITEM	NEO_099	5	4961
1323089385992	1	ITEM	NEO_100	5	3752
1323089389824	1	ITEM	NEO_101	3	7112
1323089397006	1	ITEM	NEO_102	5	3214
1323089400338	1	ITEM	NEO_103	1	4123
1323089404583	1	ITEM	NEO_104	5	2190
1323089406888	1	ITEM	NEO_105	5	5800
1323089412808	1	ITEM	NEO_106	1	9267
1323089422193	1	ITEM	NEO_107	2	4176
1323089426522	1	ITEM	NEO_108	5	3538
1323089430192	1	ITEM	NEO_109	3	4471
1323089434823	1	ITEM	NEO_110	5	3252
1323089438222	1	ITEM	NEO_111	5	3251
1323089441656	1	ITEM	NEO_112	1	4911
1323089446736	1	ITEM	NEO_113	5	5283
1323089452187	1	ITEM	NEO_114	3	3601
1323089455950	1	ITEM	NEO_115	3	5365
1323089461413	1	ITEM	NEO_116	4	13021
1323089474498	1	ITEM	NEO_117	5	3865
1323089478446	1	ITEM	NEO_118	5	6849
1323089485358	1	ITEM	NEO_119	4	10199
1323089495639	1	ITEM	NEO_120	4	5732
1323089501451	1	ITEM	NEO_121	2	4237
1323089505766	1	ITEM	NEO_122	3	3029
1323089508892	1	ITEM	NEO_123	2	5113
1323089514084	1	ITEM	NEO_124	2	8302
1323089522457	1	ITEM	NEO_125	4	2775
1323089525306	1	ITEM	NEO_126	1	3779
1323089529173	1	ITEM	NEO_127	2	10683
1323089539932	1	ITEM	NEO_128	3	5773
1323089545783	1	ITEM	NEO_129	5	3047
1323089548912	1	ITEM	NEO_130	1	3727
1323089552713	1	ITEM	NEO_131	4	5343
1323089558141	1	ITEM	NEO_132	2	5164
1323089563375	1	ITEM	NEO_133	5	6535
1323089569984	1	ITEM	NEO_134	4	4566
1323089574627	1	ITEM	NEO_135	4	6214
1323089580907	1	ITEM	NEO_136	4	9234
1323089590226	1	ITEM	NEO_137	4	6453
1323089596762	1	ITEM	NEO_138	4	5754
1323089602607	1	REPEAT_WRN
1323089610108	1	ITEM	NEO_139	5	6073
1323089616266	1	ITEM	NEO_140	4	5955
1323089622294	1	ITEM	NEO_141	2	13418
1323089635788	1	ITEM	NEO_142	1	2182
1323089638037	1	ITEM	NEO_143	2	3535
1323089641642	1	ITEM	NEO_144	2	3753
1323089645470	1	ITEM	NEO_145	4	4967
1323089650515	1	ITEM	NEO_146	3	3701
1323089654297	1	ITEM	NEO_147	1	4090
1323089658468	1	ITEM	NEO_148	1	6510
1323089665065	1	ITEM	NEO_149	5	4815
1323089669955	1	ITEM	NEO_150	5	1888
1323089671923	1	ITEM	NEO_151	3	4249
1323089676254	1	ITEM	NEO_152	5	5300
1323089681661	1	ITEM	NEO_153	1	9171
1323089690914	1	ITEM	NEO_154	2	4990
1323089695981	1	ITEM	NEO_155	1	3962
1323089700027	1	ITEM	NEO_156	5	7187
1323089707297	1	ITEM	NEO_157	5	6804
1323089714196	1	ITEM	NEO_158	5	2429
1323089716698	1	ITEM	NEO_159	2	5481
1323089722251	1	ITEM	NEO_160	3	6493
1323089728814	1	ITEM	NEO_161	1	2060
1323089730971	1	ITEM	NEO_162	1	3920
1323089735021	1	ITEM	NEO_163	3	18410
1323089753547	1	ITEM	NEO_164	5	2916
1323089756573	1	ITEM	NEO_165	5	5916
1323089762657	1	ITEM	NEO_166	1	4926
1323089767752	1	ITEM	NEO_167	2	4293
1323089772287	1	ITEM	NEO_168	1	9420
1323089781888	1	ITEM	NEO_169	1	3809
1323089785869	1	ITEM	NEO_170	2	9309
1323089795391	1	ITEM	NEO_171	1	2867
1323089798430	1	ITEM	NEO_172	1	3262
1323089801920	1	ITEM	NEO_173	3	3784
1323089805877	1	ITEM	NEO_174	5	8251
1323089814311	1	ITEM	NEO_175	4	5565
1323089819975	1	ITEM	NEO_176	4	5402
1323089825456	1	ITEM	NEO_177	5	2154
1323089827695	1	ITEM	NEO_178	5	3416
1323089831191	1	ITEM	NEO_179	5	1792
1323089833062	1	ITEM	NEO_180	4	3993
1323089837135	1	ITEM	NEO_181	3	6000
1323089843216	1	ITEM	NEO_182	5	2889
1323089846187	1	ITEM	NEO_183	5	8003
1323089854265	1	ITEM	NEO_184	3	5567
1323089859909	1	ITEM	NEO_185	3	4285
1323089864278	1	ITEM	NEO_186	4	5920
1323089870279	1	ITEM	NEO_187	1	4880
1323089875246	1	ITEM	NEO_188	5	4226
1323089879554	1	ITEM	NEO_189	2	3762
