1321866859916	0	B	Logging Begins
1321866859916	0	EXP_START
1321866860325	1	INSTRUCT
1321866919062	1	ITEM	NEO_001	4	25942
1321866945081	1	ITEM	NEO_002	2	13288
1321866958433	1	ITEM	NEO_003	2	11083
1321866969585	1	ITEM	NEO_004	4	14411
1321866984063	1	ITEM	NEO_005	5	12451
1321866996587	1	ITEM	NEO_006	3	12460
1321867009113	1	ITEM	NEO_007	2	10359
1321867019552	1	ITEM	NEO_008	4	12902
1321867032520	1	ITEM	NEO_009	5	10798
1321867043385	1	ITEM	NEO_010	2	8817
1321867052262	1	ITEM	NEO_011	4	8233
1321867060557	1	ITEM	NEO_012	2	8355
1321867068990	1	ITEM	NEO_013	2	14373
1321867083430	1	ITEM	NEO_014	1	5305
1321867088800	1	ITEM	NEO_015	1	5598
1321867094464	1	ITEM	NEO_016	2	11189
1321867105720	1	ITEM	NEO_017	1	6883
1321867112668	1	ITEM	NEO_018	3	18883
1321867131627	1	ITEM	NEO_019	5	8244
1321867139937	1	ITEM	NEO_020	2	14635
1321867154631	1	ITEM	NEO_021	4	10183
1321867164876	1	ITEM	NEO_022	4	10674
1321867175623	1	ITEM	NEO_023	2	9703
1321867185402	1	ITEM	NEO_024	1	9712
1321867195186	1	ITEM	NEO_025	4	8711
1321867203967	1	ITEM	NEO_026	1	10319
1321867214354	1	ITEM	NEO_027	1	6145
1321867220592	1	ITEM	NEO_028	1	15032
1321867235722	1	ITEM	NEO_029	5	4601
1321867240391	1	ITEM	NEO_030	4	6490
1321867246947	1	ITEM	NEO_031	5	2756
1321867249772	1	ITEM	NEO_032	3	11298
1321867261146	1	ITEM	NEO_033	2	8544
1321867269761	1	ITEM	NEO_034	3	7876
1321867277711	1	ITEM	NEO_035	2	7216
1321867284987	1	ITEM	NEO_036	3	6926
1321867291992	1	ITEM	NEO_037	2	8696
1321867300748	1	ITEM	NEO_038	3	9777
1321867310593	1	ITEM	NEO_039	1	6010
1321867316667	1	ITEM	NEO_040	5	5266
1321867322065	1	ITEM	NEO_041	2	5536
1321867327729	1	ITEM	NEO_042	4	8934
1321867336774	1	ITEM	NEO_043	2	21176
1321867358082	1	ITEM	NEO_044	2	7330
1321867365536	1	ITEM	NEO_045	1	5515
1321867371176	1	ITEM	NEO_046	2	6212
1321867377495	1	ITEM	NEO_047	4	5131
1321867382798	1	ITEM	NEO_048	4	5770
1321867388733	1	ITEM	NEO_049	4	5147
1321867394041	1	ITEM	NEO_050	3	11660
1321867405916	1	ITEM	NEO_051	4	6102
1321867412185	1	ITEM	NEO_052	3	8661
1321867420996	1	ITEM	NEO_053	3	6598
1321867427743	1	ITEM	NEO_054	4	22823
1321867450644	1	ITEM	NEO_055	2	6033
1321867456740	1	ITEM	NEO_056	5	3825
1321867460638	1	ITEM	NEO_057	5	10030
1321867470749	1	ITEM	NEO_058	5	15342
1321867486161	1	ITEM	NEO_059	2	12770
1321867498995	1	ITEM	NEO_060	3	8118
1321867507178	1	ITEM	NEO_061	2	16446
1321867523688	1	ITEM	NEO_062	4	6606
1321867530357	1	ITEM	NEO_063	4	9900
1321867540324	1	ITEM	NEO_064	3	9339
1321867549733	1	ITEM	NEO_065	3	10536
1321867560349	1	ITEM	NEO_066	3	25904
1321867586315	1	ITEM	NEO_067	4	12169
1321867598558	1	ITEM	NEO_068	1	6046
1321867604672	1	ITEM	NEO_069	4	8415
1321867613152	1	ITEM	NEO_070	2	7292
1321867620507	1	ITEM	NEO_071	4	9702
1321867630278	1	ITEM	NEO_072	1	5743
1321867636295	1	ITEM	NEO_073	5	8908
1321867645271	1	ITEM	NEO_074	1	3058
1321867648391	1	ITEM	NEO_075	5	5970
1321867654434	1	ITEM	NEO_076	4	6469
1321867660965	1	ITEM	NEO_077	1	3228
1321867664876	1	ITEM	NEO_078	4	9127
1321867674164	1	ITEM	NEO_079	2	20884
1321867695121	1	ITEM	NEO_080	5	9890
1321867705077	1	ITEM	NEO_081	2	7459
1321867712606	1	ITEM	NEO_082	4	7033
1321867719703	1	ITEM	NEO_083	5	6047
1321867725817	1	ITEM	NEO_084	2	8434
1321867734315	1	ITEM	NEO_085	4	5964
1321867740363	1	ITEM	NEO_086	4	8001
1321867748422	1	ITEM	NEO_087	3	19869
1321867768372	1	ITEM	NEO_088	1	11076
1321867779525	1	ITEM	NEO_089	5	3966
1321867783572	1	ITEM	NEO_090	4	5255
1321867788888	1	ITEM	NEO_091	4	7994
1321867796950	1	ITEM	NEO_092	3	11501
1321867808528	1	ITEM	NEO_093	2	6035
1321867814635	1	ITEM	NEO_094	3	18709
1321867833419	1	ITEM	NEO_095	3	8465
1321867841949	1	ITEM	NEO_096	2	11442
1321867853471	1	ITEM	NEO_097	4	8086
1321867861624	1	ITEM	NEO_098	4	6226
1321867867918	1	ITEM	NEO_099	2	7248
1321867875233	1	ITEM	NEO_100	5	5744
1321867881066	1	ITEM	NEO_101	1	3642
1321867884839	1	ITEM	NEO_102	5	4759
1321867889710	1	ITEM	NEO_103	1	9553
1321867899373	1	ITEM	NEO_104	4	6853
1321867906339	1	ITEM	NEO_105	1	8387
1321867915280	1	ITEM	NEO_106	1	10447
1321867925880	1	ITEM	NEO_107	4	8402
1321867934427	1	ITEM	NEO_108	4	3917
1321867938538	1	ITEM	NEO_109	4	4269
1321867942956	1	ITEM	NEO_110	4	4209
1321867947328	1	ITEM	NEO_111	5	3408
1321867950906	1	ITEM	NEO_112	5	7706
1321867958789	1	ITEM	NEO_113	4	5106
1321867963973	1	ITEM	NEO_114	3	7300
